"ID_ZALICZENIA","ID_PRZED","NR_ALBUMU","NR_WYKL","ID_SALA","OCENA","ID_TERMIN"
5116,1,1608,70,9,4,5676
5117,1,7918,42,9,5,7879
5118,10,6336,28,2,5,5303
5119,10,5480,65,3,4,8814
5120,1,5131,52,8,3,3144
5121,3,8620,49,7,3,882
5122,3,6576,88,14,4,2081
5123,4,6975,5,2,4,6765
5124,9,4889,45,2,2,3165
5125,9,5859,77,7,3,6976
5126,3,10228,6,4,4,7541
5127,10,9736,56,7,5,6266
5128,3,7776,5,5,4,8871
5129,9,8698,64,12,4,7935
5130,2,10010,21,14,4,2016
5131,1,10959,4,3,5,6502
5132,7,9866,90,13,3,7835
5133,6,7667,56,14,5,6842
5134,9,3830,17,13,3,4419
5135,4,2794,1,3,4,6399
5136,9,2441,96,11,3,8251
5137,2,1753,72,6,4,841
5138,4,2777,11,8,2,7265
5139,6,2442,43,15,3,8739
5140,4,9915,90,2,5,6626
5141,9,10034,42,10,4,9213
5142,7,8028,30,8,2,2671
5143,2,5449,52,5,2,9300
5144,3,9415,79,2,2,6952
5145,3,6462,76,3,3,242
5146,9,4244,40,9,4,4931
5147,5,9756,44,2,3,6602
5148,8,5868,63,3,5,9264
5149,4,10693,89,4,3,1451
5150,8,6559,56,12,2,6567
5151,5,3265,68,4,4,2938
5152,2,10103,52,13,3,7747
5153,8,2507,71,4,4,5232
5154,2,2805,94,6,3,1209
5155,4,1856,80,9,2,5569
5156,4,4284,25,6,5,6717
5157,6,10349,8,9,3,4410
5158,3,5318,90,1,4,1966
5159,7,9180,54,7,4,7207
5160,6,1387,83,11,3,2545
5161,9,3908,50,9,5,5458
5162,6,3408,86,14,2,1909
5163,7,6114,13,14,4,7370
5164,7,8331,99,9,5,2611
5165,2,8864,11,9,3,2113
5166,9,5305,28,1,4,2086
5167,3,3624,3,5,2,4552
5168,6,3200,50,14,2,7658
5169,6,7244,36,13,2,2080
5170,5,6543,62,2,2,5311
5171,6,4062,40,4,2,3810
5172,7,1288,19,8,5,3833
5173,3,5423,90,2,5,207
5174,3,10750,94,7,4,3974
5175,10,6191,73,1,2,5668
5176,9,3256,64,2,2,5165
5177,9,10056,76,2,3,5590
5178,3,10185,35,11,5,6233
5179,9,4415,63,3,5,8956
5180,8,5490,4,14,3,467
5181,9,10944,11,3,5,2731
5182,6,9230,31,15,3,3052
5183,6,3484,94,5,2,1880
5184,6,5905,80,3,4,554
5185,1,9946,29,4,3,4097
5186,10,2197,87,13,5,151
5187,9,7264,18,10,5,7038
5188,1,9497,70,10,4,5227
5189,3,10372,43,1,5,1220
5190,2,1344,66,8,5,7016
5191,3,5356,30,12,4,827
5192,8,9115,26,4,5,5618
5193,1,3510,44,15,2,1369
5194,9,10315,99,5,5,9207
5195,2,3293,53,13,5,9955
5196,8,6109,78,13,4,7567
5197,1,9409,89,15,2,1204
5198,2,9915,35,4,2,937
5199,10,3385,80,15,2,6270
5200,9,9333,74,2,5,7027
5201,4,8384,92,7,2,1697
5202,2,4546,60,4,2,9166
5203,7,10209,87,11,3,453
5204,7,5022,64,4,3,7037
5205,2,6345,37,5,2,6758
5206,8,6920,90,2,4,6198
5207,1,3647,8,2,2,6334
5208,1,1663,81,4,4,6647
5209,4,8154,32,7,3,4776
5210,1,6225,49,14,2,8360
5211,5,4648,15,4,2,3567
5212,1,4697,71,2,3,1915
5213,10,6991,97,12,3,5214
5214,1,10860,17,3,3,8005
5215,8,1322,45,10,3,5389
5216,9,8152,38,13,4,6395
5217,7,9290,7,7,2,4822
5218,8,9569,90,15,4,5363
5219,3,9102,71,6,4,6291
5220,9,4224,60,4,3,3725
5221,1,4280,3,9,4,1382
5222,6,3809,53,2,4,4309
5223,9,8310,76,3,2,2099
5224,8,5888,14,13,4,3457
5225,3,9505,47,3,3,6293
5226,10,8137,42,9,2,352
5227,4,6654,62,5,2,6817
5228,10,5458,5,5,2,3396
5229,3,5975,47,1,4,8931
5230,2,6173,1,12,4,6995
5231,7,5933,7,12,4,4884
5232,10,5063,86,7,3,8397
5233,3,9620,60,10,2,2796
5234,4,4688,98,1,5,2916
5235,2,1251,60,9,2,4553
5236,8,5213,83,10,5,8875
5237,10,4974,97,10,3,8021
5238,5,10361,56,13,5,5817
5239,3,3835,78,5,2,9681
5240,4,6059,8,3,5,3800
5241,4,5558,36,8,3,7144
5242,3,6093,26,14,2,1061
5243,4,6233,82,11,2,3632
5244,9,6802,79,14,2,1815
5245,4,3571,56,14,2,1826
5246,1,7562,26,11,5,1375
5247,5,1803,79,14,2,6803
5248,2,2013,9,1,5,7283
5249,1,3290,97,11,2,1410
5250,9,8073,85,1,4,8632
5251,10,8091,9,4,5,8215
5252,3,9921,8,8,3,771
5253,3,1736,22,9,5,2863
5254,3,5370,51,4,5,2167
5255,5,6506,69,13,3,3575
5256,9,7724,91,13,4,4764
5257,1,9237,1,8,4,6836
5258,9,8522,5,15,3,7200
5259,7,3525,46,10,5,4644
5260,7,5415,70,2,3,8255
5261,5,10865,14,11,4,8903
5262,1,4975,65,15,5,8050
5264,8,4007,20,1,5,583
5265,10,8473,32,11,2,3290
5266,6,8169,94,11,4,8321
5267,7,9411,20,5,5,1656
5268,2,3878,87,1,3,9883
5269,9,9217,40,9,2,4378
5270,8,4657,10,13,3,9597
5271,4,8464,17,12,5,4452
5272,10,4910,32,7,2,208
5273,1,1690,25,9,5,381
5274,1,3484,2,4,3,1958
5275,8,6768,91,6,3,6110
5276,9,6413,81,12,3,1111
5277,9,7964,98,1,5,2557
5278,6,1080,23,14,4,4899
5279,2,5295,79,3,4,197
5280,7,4112,25,9,4,1829
5281,10,9547,56,8,3,8158
5282,8,5932,52,1,3,7245
5283,2,8839,45,6,4,2501
5284,10,7531,64,10,2,8488
5285,6,5781,66,7,4,8357
5286,9,4219,33,14,2,923
5287,9,1913,27,6,3,8795
5288,9,4093,6,11,4,143
5289,2,4481,67,12,5,7135
5290,1,3744,63,15,3,8489
5291,8,9283,64,3,5,6625
5292,7,2111,20,8,2,5941
5293,5,4480,41,13,2,7914
5294,7,7505,37,9,2,7593
5295,9,2539,86,3,4,8103
5296,4,10116,58,13,5,4296
5297,7,5022,33,6,3,7386
5298,1,1742,42,4,2,4923
5299,8,5938,41,15,4,3004
5300,8,8073,100,1,3,2705
5301,9,2048,16,4,4,1266
5302,8,5170,47,8,3,9835
5303,10,10145,98,1,5,9422
5304,9,3365,29,2,2,9697
5305,6,3446,13,11,3,8826
5306,9,4656,58,6,4,7941
5307,1,1357,58,13,2,4535
5308,6,4185,11,5,4,9497
5309,5,5273,49,9,3,2468
5310,3,1269,10,2,3,2815
5311,7,10405,41,14,3,6888
5312,2,3456,7,12,2,5538
5313,3,9165,14,5,2,4254
5314,4,9627,21,9,4,9833
5315,9,1457,96,15,2,6435
5316,10,6350,22,1,2,380
5317,7,7567,98,7,2,8025
5318,9,6083,49,7,4,6508
5319,1,7891,67,11,4,2967
5320,2,6611,37,3,3,4257
5321,6,3334,82,3,3,6533
5322,10,3864,36,4,5,4319
5323,9,5032,88,8,5,4167
5324,3,1736,26,8,4,3905
5325,5,5172,48,14,5,4955
5326,5,6754,93,9,4,4447
5327,1,7911,59,4,4,2458
5328,7,10479,6,1,5,1350
5329,6,1492,81,4,5,8516
5330,9,4399,13,15,3,2140
5331,4,10943,89,15,4,5095
5332,2,1574,26,15,4,5591
5333,6,4476,32,5,4,3936
5334,7,2778,95,1,2,6290
5335,5,8364,50,9,3,4008
5336,9,4643,3,12,3,9444
5337,7,5995,2,9,3,4251
5338,4,6646,24,2,2,5399
5339,9,4865,15,15,3,149
5340,4,9911,70,9,5,4444
5341,4,1787,48,8,2,1694
5342,9,2194,49,12,4,6154
5343,2,4958,77,7,2,1801
5344,7,6110,5,11,5,4196
5345,5,8079,5,9,2,9272
5346,7,7862,89,4,2,8408
5347,10,1514,84,2,2,5983
5348,8,9340,85,10,2,3732
5349,2,7541,34,7,5,1529
5350,4,6195,96,5,3,7051
5351,7,6103,46,7,5,2993
5352,10,2287,94,10,4,7277
5353,5,9235,45,15,2,2436
5354,7,4005,16,7,3,2642
5355,10,9716,70,2,5,8976
5356,9,7267,62,3,3,137
5357,1,6236,3,6,5,1655
5358,1,1843,15,1,5,9588
5359,4,3477,26,4,2,2258
5360,2,4440,11,7,3,6896
5361,10,7211,82,2,5,9525
5362,9,9691,34,1,4,3326
5363,1,7931,14,3,4,7025
5364,8,9228,25,10,3,3727
5365,1,2117,12,13,2,8401
5366,5,9609,38,8,5,3283
5367,7,10978,88,12,3,5054
5368,1,7846,2,3,4,8746
5369,2,10153,23,15,3,9709
5370,10,6289,70,11,3,9234
5371,2,8604,66,9,5,3917
5372,10,6391,47,6,3,9016
5373,8,8434,83,15,2,2658
5374,2,7247,43,4,2,9500
5375,1,4361,31,4,4,9679
5376,1,4297,60,13,3,6530
5377,10,2130,4,7,2,7483
5378,2,3868,49,15,3,763
5379,9,2657,35,9,4,2538
5380,4,5698,68,14,5,6642
5381,4,2952,38,11,4,4726
5382,4,3114,3,14,3,9918
5383,10,5286,91,7,2,6281
5384,10,4033,83,1,3,4664
5385,7,7385,43,12,3,5110
5386,1,3333,91,3,3,3463
5387,10,5030,19,1,3,8739
5388,3,9615,84,2,5,5642
5389,7,3001,46,8,3,6823
5390,7,6771,56,7,2,8143
5391,9,4694,32,14,2,5256
5392,3,9166,13,9,5,3097
5393,5,8258,71,7,5,56
5394,5,7891,75,3,5,8664
5395,7,10870,70,1,2,5579
5396,10,3163,6,14,5,5105
5397,7,4570,40,9,2,155
5398,4,7313,12,12,5,2926
5399,3,2962,15,6,2,1402
5400,8,5758,70,4,2,5578
5401,4,9600,27,7,4,6357
5402,5,2831,75,12,5,7562
5403,3,1581,87,9,5,6879
5404,7,7048,69,4,5,1187
5405,9,10557,18,5,2,4540
5406,8,1659,16,8,3,7657
5407,2,10759,100,9,5,3324
5408,10,5602,25,11,4,8893
5409,7,6566,27,15,2,989
5410,4,4846,27,3,2,9621
5411,4,9207,40,4,5,1623
5412,5,3411,77,4,2,9630
5413,3,1671,90,2,4,407
5414,7,3465,9,15,2,8026
5415,4,3632,58,8,5,1568
5416,9,3033,30,6,5,7316
5417,2,10184,86,8,3,6574
5418,1,5097,38,15,2,2961
5419,7,7599,45,4,4,9991
5420,9,7933,90,9,2,2114
5421,8,1643,81,14,2,1362
5422,9,10211,49,6,3,165
5423,8,1353,83,3,5,511
5424,3,10594,36,1,3,568
5425,7,8714,64,12,5,2790
5426,6,4599,84,14,4,8428
5427,4,6896,24,1,3,8614
5428,10,3557,79,4,2,1568
5429,5,9228,92,7,2,4828
5430,6,3664,93,9,4,8272
5431,6,3373,29,14,2,3556
5432,2,2605,96,7,2,8243
5433,3,8191,12,8,3,1767
5434,2,8896,91,3,5,9430
5435,4,5365,63,11,2,4537
5436,5,4330,55,4,2,8767
5437,6,1309,53,11,4,771
5438,1,10391,16,5,4,9520
5439,2,5928,66,6,2,4266
5440,6,6601,99,2,5,5049
5441,9,1050,50,7,2,9048
5442,3,4203,89,13,4,5833
5443,2,10604,91,7,3,8858
5444,3,7293,84,10,2,1878
5445,8,7059,58,12,4,5214
5446,8,6640,78,9,5,6088
5447,9,9380,47,13,4,6421
5448,1,2838,14,5,5,4238
5449,9,4528,86,10,4,940
5450,5,9200,31,5,4,9550
5451,7,1118,17,3,3,6170
5452,10,3532,25,8,2,8369
5453,2,6337,92,9,5,2011
5454,1,8786,8,13,4,7094
5455,8,2223,37,6,4,1656
5456,9,9875,16,1,5,9168
5457,2,5778,37,12,2,7951
5458,4,9318,11,10,5,343
5459,7,2504,44,3,3,8865
5460,3,2072,82,11,3,8126
5461,9,5178,21,13,3,9283
5462,2,9958,66,8,5,5243
5463,7,2275,53,3,2,9043
5464,3,10961,42,3,5,5890
5465,1,9942,74,14,5,3868
5466,3,7637,2,12,2,811
5467,5,6340,64,7,5,4827
5469,4,10546,33,1,2,6385
5470,4,10578,91,5,4,4469
5471,5,9547,63,14,3,208
5472,2,1181,69,2,3,8475
5473,5,6527,29,3,4,4609
5474,8,1060,58,9,3,3570
5475,3,9471,60,14,5,4199
5476,6,2417,91,7,2,3628
5477,7,5372,99,9,4,6990
5478,1,8654,66,11,5,1966
5479,8,1379,78,15,5,3043
5480,4,10857,19,15,3,1896
5481,10,2720,69,7,4,6186
5482,1,4059,68,11,3,7717
5483,10,10356,32,1,2,9695
5484,10,9309,18,14,4,4063
5485,2,5308,100,1,3,3378
5486,6,8690,99,10,5,4913
5487,6,8839,8,4,2,6354
5488,10,8850,10,7,2,2330
5489,8,3788,98,3,5,8753
5490,10,8593,17,12,2,3126
5491,4,7134,46,12,3,5447
5492,3,4452,90,15,4,6889
5493,8,4373,45,15,2,7815
5494,8,9444,37,5,4,4986
5495,10,8579,8,4,3,9197
5496,6,8634,54,1,2,7786
5497,4,8167,63,13,3,8470
5498,2,9038,92,15,5,1023
5499,10,3209,4,9,4,4885
5500,4,2181,100,4,4,7254
5501,4,10043,12,6,2,4723
5502,6,7597,49,14,5,8606
5503,7,9329,77,15,4,6496
5504,1,3295,29,8,2,2949
5505,3,3812,40,6,5,2331
5506,10,3369,86,12,3,9052
5507,3,8833,55,11,4,6029
5508,10,7630,15,14,3,3214
5509,2,2449,99,2,5,7740
5510,10,4084,49,5,5,4713
5511,9,7853,91,4,5,2381
5512,1,7921,2,11,5,4001
5513,5,10648,44,2,3,5287
5514,5,1946,87,2,2,4877
5515,6,6065,37,4,2,9735
5516,5,3600,59,8,5,6917
5517,6,1563,47,3,4,9318
5518,9,4432,73,10,3,8225
5519,5,4675,50,14,5,3521
5520,4,6559,8,3,2,7051
5521,2,5621,44,15,4,367
5522,9,10056,71,5,5,9894
5523,5,4835,3,6,5,1625
5524,6,9434,27,14,4,840
5525,4,10876,66,8,4,863
5526,10,1946,84,5,3,3431
5527,4,9742,20,5,5,5819
5528,9,6457,83,3,2,9876
5529,6,9984,60,7,5,2413
5530,1,2667,93,14,2,3189
5531,5,4725,38,9,5,6646
5532,5,8380,7,9,3,5648
5533,10,4217,60,6,3,321
5534,10,6632,59,8,3,6690
5535,3,2057,22,11,5,7514
5536,7,5215,38,4,2,5636
5537,10,5931,88,15,3,5909
5538,6,1945,1,3,5,215
5539,4,10114,93,6,5,7273
5540,7,1749,45,3,4,8674
5541,1,10243,52,5,5,8609
5542,7,10802,63,5,5,3049
5543,2,2433,38,11,3,9641
5544,8,4303,1,12,4,8495
5545,5,4169,27,11,2,3523
5546,3,4428,74,10,5,744
5547,10,5268,80,10,5,2483
5548,10,8725,10,6,4,2475
5549,1,2655,51,15,5,7839
5550,5,8639,66,8,3,535
5551,5,7104,66,3,5,5661
5552,6,8298,16,14,2,3763
5553,1,4080,9,10,4,6156
5554,4,7386,87,10,5,4591
5555,6,8727,9,13,5,6598
5556,9,4922,9,13,3,8048
5557,1,9393,34,12,3,423
5558,8,7767,46,5,3,6525
5559,5,6835,26,15,2,1914
5560,6,9694,65,10,3,1184
5561,1,9985,66,14,4,296
5562,6,10267,82,9,5,9863
5563,7,9960,6,2,5,4396
5564,6,10374,74,10,2,3930
5565,3,2571,48,2,5,3238
5566,5,1506,47,9,2,2837
5567,9,10948,37,2,3,4197
5568,2,9404,65,3,4,3719
5569,9,8529,55,11,4,7402
5570,4,6357,59,9,4,4637
5571,2,5825,60,14,2,8697
5572,10,9718,91,14,2,2403
5573,10,10738,77,8,5,2053
5574,2,10215,64,10,3,5775
5575,7,6512,60,12,4,9206
5576,1,10162,42,10,5,8632
5577,2,5459,87,8,3,403
5578,7,4130,60,15,5,235
5579,4,2590,57,2,4,5477
5580,7,6667,62,7,2,4785
5582,4,8029,46,4,4,1206
5583,8,5697,72,10,5,7956
5584,7,6658,85,15,3,7117
5585,2,10523,91,8,3,6935
5587,9,5434,26,5,5,5074
5588,2,4260,60,13,5,3080
5589,10,8098,35,10,3,3226
5590,7,2380,87,11,2,1661
5591,8,6067,99,3,4,727
5592,5,7656,8,3,5,7988
5593,10,3867,43,9,5,6835
5594,2,3038,89,7,2,7448
5595,9,2321,48,1,4,9585
5596,9,6688,86,10,2,5534
5597,5,3186,12,2,2,7993
5598,9,5244,11,11,5,1656
5599,1,9458,74,12,3,3053
5600,10,4951,76,7,4,1448
5601,6,5801,47,4,3,6410
5602,1,7133,4,3,2,7910
5603,8,10335,70,11,4,6317
5604,3,2512,15,12,5,9884
5605,8,8893,62,15,5,769
5606,4,4644,45,10,2,6296
5607,4,5337,4,3,2,7250
5608,1,4332,71,6,5,1831
5609,4,2166,95,12,4,5108
5610,10,1051,93,3,5,5213
5611,6,2366,92,9,5,8665
5612,2,5794,7,14,3,1121
5613,10,8293,91,12,3,7282
5614,3,3275,1,13,2,1782
5615,2,6004,92,11,4,1902
5616,7,4295,27,6,3,8731
5617,5,9831,28,9,3,3750
5618,8,1441,30,12,2,9065
5619,7,7723,60,12,3,4086
5620,7,5991,96,4,5,5664
5621,7,2639,88,12,3,4849
5622,9,9321,67,5,2,3698
5623,3,6622,26,13,3,2525
5624,8,7880,4,11,4,7859
5625,1,10270,81,13,3,4394
5626,9,7942,28,2,4,9444
5627,7,3537,24,1,3,5499
5628,10,6701,76,10,4,6419
5629,3,6990,36,4,3,266
5630,1,2613,50,5,5,7662
5631,7,6818,26,14,5,803
5632,8,8559,100,1,2,7554
5633,4,8257,11,5,4,2288
5634,6,8880,9,14,4,6037
5635,8,2491,97,8,4,239
5636,10,7828,12,8,2,7227
5637,3,6501,71,2,5,7496
5638,9,1144,56,6,5,8571
5639,4,2189,25,14,5,3215
5640,10,6587,82,12,4,5215
5641,9,7345,51,12,4,7114
5642,10,5209,74,2,4,1852
5643,7,10853,5,10,3,4263
5644,1,2012,41,11,2,6621
5645,1,3287,99,7,2,5949
5646,8,9512,4,12,3,7983
5647,5,1434,86,13,5,438
5648,9,8554,70,12,2,1937
5649,1,6403,46,9,3,2676
5650,5,7510,28,5,5,3263
5651,2,3467,41,9,4,7025
5652,6,1012,18,14,3,7642
5653,8,4441,53,8,5,5264
5654,4,1293,82,2,5,1359
5655,9,3059,15,1,4,4420
5656,6,6622,45,14,5,9366
5657,4,2586,15,3,5,9286
5658,7,7617,30,4,3,3243
5659,4,2199,51,11,4,8618
5660,5,2715,19,12,3,4386
5661,5,1182,28,10,3,2949
5662,6,5215,4,15,3,4543
5663,5,6373,35,4,3,7854
5664,9,1861,50,7,5,8347
5665,10,8585,55,11,2,4121
5666,10,5263,100,15,5,5090
5667,2,5510,59,7,3,2853
5668,5,3569,6,1,5,9103
5669,9,7897,100,10,2,3154
5670,1,7188,11,15,5,6098
5671,5,10764,85,12,3,4299
5672,8,10015,74,3,2,2098
5673,5,9493,3,3,4,342
5674,3,9369,41,7,4,9500
5675,9,3811,65,8,3,8610
5676,2,2711,100,4,2,4548
5677,1,3566,27,11,4,5303
5678,9,2485,17,10,3,2573
5679,1,9810,71,11,3,8195
5680,8,6059,90,4,5,51
5681,6,10000,72,11,5,1556
5682,10,8903,13,10,5,1964
5683,7,5513,76,5,3,4926
5684,7,6042,56,7,3,9266
5685,10,8288,99,5,3,1091
5686,9,1241,8,14,5,5123
5687,1,7683,97,4,4,7948
5688,5,7561,56,1,4,7415
5689,10,6270,69,15,4,605
5690,9,9455,47,9,3,6257
5691,3,4980,7,3,4,1998
5692,8,2955,90,12,5,6097
5693,5,8163,28,2,3,2573
5694,10,5847,97,2,3,103
5695,2,9291,46,11,4,3738
5696,9,6937,49,2,5,5921
5697,6,1250,99,3,3,2136
5698,8,10298,75,15,2,224
5699,9,8720,83,10,4,8474
5700,1,5897,17,8,2,6570
5701,9,1994,17,13,2,598
5702,3,8072,81,3,3,239
5703,9,9413,67,9,2,6133
5704,3,9705,99,15,3,4640
5705,9,3489,43,12,3,3995
5706,6,6222,88,10,3,5674
5707,10,9591,30,3,2,4907
5708,6,10691,29,13,2,5386
5709,8,7977,7,10,5,3432
5710,3,1010,50,6,2,1310
5711,1,9773,29,8,4,6858
5712,3,1866,47,6,4,6100
5713,8,6269,42,2,4,7673
5714,3,7363,38,12,5,9372
5715,2,5302,97,4,5,3940
5716,9,7066,48,3,5,5355
5717,7,7987,96,3,5,5093
5718,3,1628,22,4,2,5991
5719,8,5710,7,7,5,6512
5720,9,5066,79,14,3,8493
5721,3,1530,95,7,5,5232
5722,5,8289,11,4,5,9830
5723,6,7000,34,12,4,8997
5725,5,10652,69,9,2,6140
5726,2,10832,17,12,3,9490
5727,2,1075,100,5,2,9795
5728,10,2746,37,12,3,5207
5729,2,1116,59,13,4,1641
5730,8,4208,9,10,3,5053
5731,3,1032,45,5,5,9159
5732,6,2649,29,10,2,1561
5733,3,3464,91,9,2,5636
5734,5,9827,70,10,3,5243
5735,9,8057,59,6,5,1733
5736,1,9641,65,7,2,6374
5737,3,7862,63,4,3,8584
5738,3,9286,69,10,3,9379
5739,2,10434,34,2,3,5865
5740,1,5345,62,3,4,2643
5741,10,2217,16,11,3,6747
5742,6,2110,78,4,2,1354
5743,9,10106,98,3,5,7269
5744,7,3174,45,6,4,4548
5745,4,4411,96,1,4,8452
5746,9,2171,97,8,4,2154
5747,4,9026,92,11,5,4761
5748,4,5571,57,9,2,5544
5749,5,6595,53,11,4,7135
5750,2,3688,10,3,3,3097
5751,8,4867,6,2,4,6921
5752,3,10129,44,8,4,9961
5753,5,8816,89,6,2,2710
5754,7,8103,14,2,4,9326
5755,1,3106,70,9,3,9540
5756,1,8735,17,15,2,2656
5757,7,4330,97,8,4,7840
5758,3,7144,24,8,3,4607
5759,3,5342,96,13,5,141
5760,1,6121,18,7,2,6637
5761,9,10279,31,6,4,477
5762,5,10193,38,6,2,4623
5763,8,9103,30,9,5,8803
5764,8,10516,78,11,2,3403
5765,5,4706,52,10,2,7911
5766,7,3046,86,2,3,2121
5767,3,3304,42,4,4,2969
5768,1,3214,32,13,2,7751
5769,1,9316,71,4,2,2298
5770,8,5553,94,8,4,7975
5771,1,8196,7,9,2,8310
5772,9,9345,53,6,4,1663
5773,9,9565,92,1,5,3455
5774,10,8954,29,1,2,2186
5775,5,9723,9,5,2,4003
5776,4,3952,41,3,4,1799
5777,6,2234,15,7,4,1500
5778,1,7839,64,11,4,4418
5779,4,4828,77,9,5,4052
5780,2,7463,26,3,5,4906
5782,4,9466,14,13,4,1173
5784,1,9101,22,14,3,6599
5785,7,1566,16,2,5,1043
5786,9,4785,40,9,3,4588
5787,5,5475,33,2,2,9384
5788,3,5812,21,13,2,5772
5789,4,1133,62,11,2,5599
5790,3,3855,7,8,2,9704
5791,3,6620,66,8,3,7239
5792,6,5430,44,4,3,5574
5793,9,2162,100,15,5,3747
5794,4,3055,46,9,2,823
5795,4,4389,36,7,2,2414
5796,6,9336,97,1,4,4108
5797,7,10745,6,7,4,6371
5798,1,10320,45,6,4,7614
5799,9,9073,90,4,3,3474
5800,5,7353,56,13,2,2109
5801,8,2762,68,1,2,415
5802,7,9985,14,3,5,7047
5803,10,1116,63,10,2,9215
5804,3,8003,85,3,5,7289
5805,10,6054,97,4,5,6369
5806,10,1461,71,14,5,3794
5807,2,5165,98,8,3,1932
5808,9,5879,22,2,5,807
5809,4,3882,81,14,5,8185
5810,8,9070,85,2,3,4150
5811,7,4565,57,10,4,4662
5812,6,2883,18,13,3,8157
5813,2,5913,37,8,4,1291
5814,9,7365,81,12,5,2622
5815,3,8317,98,13,5,6297
5816,5,5103,17,12,2,3847
5817,1,1636,38,2,4,9192
5818,5,9662,22,2,2,8731
5819,2,5771,66,2,5,4001
5820,1,10794,5,15,5,5508
5821,4,9125,23,9,5,6998
5822,6,8263,68,9,3,8416
5823,7,3244,22,12,4,9985
5824,5,10688,87,7,2,2100
5825,8,9230,88,6,5,3647
5826,3,9544,73,14,5,4569
5827,3,10425,60,8,4,9919
5828,7,4741,72,6,3,6183
5829,3,5724,56,15,3,7276
5830,7,8243,60,13,3,1459
5831,9,1652,92,2,5,6154
5832,3,3098,62,9,5,5677
5833,6,4969,44,15,4,5124
5834,8,8212,77,2,2,4388
5835,4,5963,65,6,2,590
5836,1,6838,22,3,2,5566
5837,1,3972,10,12,2,1922
5838,1,8768,76,5,5,5724
5839,2,7955,69,5,2,6341
5840,1,1148,95,15,3,9210
5841,1,8474,100,9,3,9224
5842,6,2041,94,7,2,2146
5843,1,2700,14,6,4,3094
5844,6,1546,94,14,2,2653
5845,9,2943,47,12,4,1031
5846,8,7895,18,8,5,8944
5847,6,4210,28,6,2,5688
5848,3,4934,97,7,2,6731
5849,8,3875,21,9,3,3672
5850,5,4894,46,2,3,4139
5851,10,1865,57,7,3,3898
5852,7,9634,94,10,3,901
5853,7,9505,95,7,3,4533
5854,5,8334,57,13,3,1738
5855,1,1982,96,4,4,8995
5856,4,1752,43,4,3,5403
5857,7,9850,49,4,5,1817
5858,9,5164,24,5,4,9925
5859,4,5356,83,8,5,7818
5860,9,8877,81,6,4,5041
5861,8,7741,2,14,5,4132
5862,4,10316,25,12,4,3552
5863,7,4851,33,9,5,57
5864,7,6960,45,2,4,8015
5865,3,1824,29,3,3,4144
5866,6,8266,3,12,3,5411
5867,2,8384,42,4,2,3145
5868,5,6410,96,1,2,2186
5869,4,1558,47,14,3,2186
5870,7,2603,44,10,5,2894
5871,1,7435,38,8,2,8702
5872,10,6175,46,15,5,9479
5873,3,6010,79,6,2,627
5874,10,5775,82,9,5,3981
5875,2,7187,6,15,3,8429
5876,8,9786,35,10,4,2306
5877,6,2001,69,6,4,5028
5878,8,3744,20,11,5,8850
5879,4,10146,80,4,5,6758
5880,9,7715,18,7,2,9148
5881,3,7019,40,13,2,8163
5882,2,5315,82,11,5,4641
5883,7,1822,98,2,2,8779
5884,1,1435,73,6,3,444
5885,7,1825,92,11,5,9154
5886,2,8772,29,9,2,5842
5887,7,9108,56,11,3,4972
5888,8,9309,89,3,5,3859
5889,2,4183,94,15,3,8381
5890,7,3645,53,15,2,7580
5891,7,9149,24,13,5,3778
5892,10,2030,59,7,4,9186
5893,6,2697,36,2,5,1736
5894,2,3486,86,5,2,2508
5895,6,5116,76,9,2,5505
5896,4,6972,84,4,5,5974
5897,5,6512,62,4,3,5012
5898,1,6052,12,7,3,5261
5899,2,1469,56,11,4,382
5900,3,9009,95,9,5,9730
5901,4,7389,96,3,2,7836
5902,6,3333,75,6,5,3346
5903,5,10886,9,8,2,4411
5904,3,1631,50,3,2,4170
5905,10,1484,73,11,5,7417
5906,2,10657,25,6,4,7077
5907,4,1127,68,8,5,1092
5908,6,7716,37,7,4,9285
5909,3,6849,19,15,3,5004
5910,5,5473,52,15,3,5225
5911,2,4300,46,15,3,6902
5912,6,7270,68,11,5,5160
5913,5,3740,55,5,3,1408
5914,7,3755,21,2,5,6540
5915,4,5145,42,14,2,5750
5916,3,5126,29,10,5,6659
5917,5,5655,50,14,3,8409
5918,9,6234,44,10,3,4521
5919,4,10492,86,1,5,3205
5920,3,4080,51,10,3,212
5921,3,9220,2,8,5,6673
5922,6,9208,6,2,2,2921
5923,2,7133,51,1,5,5906
5924,10,9768,62,2,4,7084
5925,3,10019,66,4,5,6404
5926,3,9223,29,7,5,8877
5927,10,1216,73,7,5,7009
5928,10,2221,25,8,2,9660
5929,10,4137,71,12,4,2900
5930,7,10658,17,2,4,6606
5931,9,8735,12,5,5,6221
5932,9,3416,3,15,3,5833
5933,7,9193,57,12,5,4643
5934,4,8815,26,15,3,8521
5935,1,6435,3,1,2,6192
5936,1,6221,43,4,4,2615
5937,10,5309,48,9,2,4614
5938,5,7983,43,8,3,1379
5939,1,10891,84,7,5,7304
5940,2,5399,13,12,3,1894
5941,4,8284,45,12,3,7408
5942,5,5290,55,5,5,865
5943,1,2737,25,10,3,2789
5944,1,4478,24,4,3,9073
5945,6,2421,46,10,2,2865
5946,1,3766,27,10,5,6840
