"ID_TERMIN","TERMIN","DATA"
5522,"1",11/11/06
5523,"0",15/12/11
5524,"2",06/08/04
5525,"0",06/10/01
5526,"0",11/02/08
5527,"1",14/08/27
5528,"2",12/01/19
5529,"2",10/04/21
5530,"3",14/01/25
5531,"1",09/02/06
5532,"0",13/08/09
5533,"1",15/12/23
5534,"0",11/03/12
5535,"1",12/09/19
5536,"1",11/05/10
5537,"0",06/06/07
5538,"3",11/10/19
5539,"1",07/08/18
5540,"2",09/09/18
5541,"1",11/12/11
5542,"1",07/06/19
5543,"1",07/12/18
5544,"0",11/08/16
5545,"2",07/08/07
5546,"2",08/03/26
5547,"2",14/06/27
5548,"2",10/11/08
5549,"3",09/04/17
5550,"1",12/10/26
5551,"3",09/10/08
5552,"3",12/01/06
5553,"1",07/05/26
5554,"0",14/07/08
5555,"3",13/04/10
5556,"3",12/05/07
5557,"0",08/02/04
5558,"3",08/12/20
5559,"1",07/05/04
5560,"1",09/09/15
5561,"0",15/12/15
5562,"3",09/11/08
5563,"2",09/10/25
5564,"1",15/03/07
5565,"0",13/04/15
5566,"0",13/11/10
5567,"2",14/11/08
5568,"3",11/03/08
5569,"0",12/03/05
5570,"2",09/03/26
5571,"0",09/08/05
5572,"0",11/02/02
5573,"3",08/08/23
5574,"3",15/12/19
5575,"3",09/06/01
5576,"1",14/08/09
5577,"2",09/09/24
5578,"0",12/10/23
5579,"2",13/10/10
5580,"2",11/06/11
5581,"3",10/09/27
5582,"0",10/10/06
5583,"0",15/04/22
5584,"0",11/12/27
5585,"0",15/05/15
5586,"3",07/09/07
5587,"1",10/08/09
5588,"0",15/02/09
5589,"1",14/07/12
5590,"3",09/02/21
5591,"3",08/12/02
5592,"0",07/02/05
5593,"1",09/01/22
5594,"0",14/03/21
5595,"2",07/10/27
5596,"3",11/03/10
5597,"2",11/09/19
5598,"2",12/04/22
5599,"1",07/05/17
5600,"3",12/02/16
5601,"2",11/08/15
5602,"0",14/05/08
5603,"2",10/09/03
5604,"2",13/04/11
5605,"3",14/01/10
5606,"2",06/11/15
5607,"2",15/09/01
5608,"2",14/09/25
5609,"2",08/10/22
5610,"0",12/10/08
5611,"2",11/07/14
5612,"0",13/02/16
5613,"1",13/10/05
5614,"3",14/03/07
5615,"2",13/03/15
5616,"3",10/06/25
5617,"2",13/10/11
5618,"1",09/11/24
5619,"2",11/09/24
5620,"2",07/08/14
5621,"1",13/08/07
5622,"0",11/05/15
5623,"3",06/10/22
5624,"3",08/02/14
5625,"2",08/02/17
5626,"0",14/11/03
5627,"2",12/11/27
5628,"1",06/11/25
5629,"1",11/11/21
5630,"2",07/01/22
5631,"0",09/12/02
5632,"0",07/01/26
5633,"3",06/01/06
5634,"0",15/03/08
5635,"3",11/06/24
5636,"1",06/02/10
5637,"0",12/07/26
5638,"2",11/02/20
5639,"0",07/04/22
5640,"2",11/06/19
5641,"0",11/07/11
5642,"1",13/02/17
5643,"3",11/08/20
5644,"1",07/10/26
5645,"1",09/04/26
5646,"3",09/12/13
5647,"2",06/02/01
5648,"2",12/06/18
5649,"1",14/04/02
5650,"0",14/09/08
5651,"3",12/02/01
5652,"1",07/10/16
5653,"3",07/06/18
5654,"0",08/08/19
5655,"3",09/10/05
5656,"3",06/12/02
5657,"1",11/04/15
5658,"2",10/07/05
5659,"3",13/01/04
5660,"0",10/07/10
5661,"2",14/09/09
5662,"1",09/02/14
5663,"0",07/08/10
5664,"3",12/05/17
5665,"2",10/03/10
5666,"1",15/09/24
5667,"0",08/03/02
5668,"0",15/01/02
5669,"0",11/09/11
5670,"3",14/01/13
5671,"3",10/03/22
5672,"1",12/08/18
5673,"2",10/01/11
5674,"3",14/11/10
5675,"2",07/09/16
5676,"1",10/11/05
5677,"2",15/06/02
5678,"1",10/06/20
5679,"0",15/01/11
5680,"1",15/02/25
5681,"3",09/06/11
5682,"0",09/08/26
5683,"3",10/12/18
5684,"3",11/09/16
5685,"1",07/04/03
5686,"2",08/12/26
5687,"3",10/09/13
5688,"1",10/06/12
5689,"0",14/02/18
5690,"1",15/12/16
5691,"1",15/10/05
5692,"0",06/08/13
5693,"2",06/11/08
5694,"0",10/08/06
5695,"1",11/11/02
5696,"1",12/09/08
5697,"3",13/10/25
5698,"1",07/04/15
5699,"2",13/01/09
5700,"2",13/12/03
5701,"1",14/11/04
5702,"0",08/05/12
5703,"2",14/11/21
5704,"1",11/06/22
5705,"2",10/08/17
5706,"1",08/12/15
5707,"1",14/12/16
5708,"2",07/08/26
5709,"3",14/08/17
5710,"2",12/08/04
5711,"2",13/02/15
5712,"1",12/06/19
5713,"3",14/09/05
5714,"1",07/11/17
5715,"1",07/06/08
5716,"1",12/08/26
5717,"2",13/10/19
5718,"2",10/09/16
5719,"1",13/06/24
5720,"2",15/12/03
5721,"3",15/05/04
5722,"0",14/06/21
5723,"2",11/09/17
5724,"2",14/10/06
5725,"2",08/06/14
5726,"1",13/11/12
5727,"3",06/04/19
5728,"3",10/09/02
5729,"1",14/01/23
5730,"2",14/12/24
5731,"0",11/07/18
5732,"2",13/11/09
5733,"2",10/02/02
5734,"0",15/02/20
5735,"1",13/12/07
5736,"0",13/01/22
5737,"1",07/11/06
5738,"0",07/10/05
5739,"1",08/06/26
5740,"0",07/10/02
5741,"3",12/03/17
5742,"1",12/03/11
5743,"3",13/02/16
5744,"0",08/03/23
5745,"2",09/04/18
5746,"3",11/03/19
5747,"3",08/09/20
5748,"2",07/08/20
5749,"3",06/06/12
5750,"1",10/10/11
5751,"3",09/10/08
5752,"3",12/07/23
5753,"3",09/05/09
5754,"2",13/12/10
5755,"0",10/12/22
5756,"1",08/12/19
5757,"3",09/05/01
5758,"2",14/02/19
5759,"3",10/05/02
5760,"2",09/02/19
5761,"0",11/08/16
5762,"3",07/04/23
5763,"1",07/06/25
5764,"0",12/11/19
5765,"3",14/02/15
5766,"0",14/03/17
5767,"1",14/05/17
5768,"3",08/04/19
5769,"2",10/10/21
5770,"0",12/08/27
5771,"2",12/05/02
5772,"2",11/04/22
5773,"3",10/03/15
5774,"2",08/10/24
5775,"0",14/11/09
5776,"2",10/12/21
5777,"0",11/04/08
5778,"0",13/03/10
5779,"3",08/08/04
5780,"3",07/09/25
5781,"1",06/01/10
5782,"3",14/03/09
5783,"1",11/04/24
5784,"3",14/03/21
5785,"1",15/12/20
5786,"2",07/02/11
5787,"0",09/07/21
5788,"0",11/02/20
5789,"3",12/09/25
5790,"2",10/01/05
5791,"1",08/10/16
5792,"0",08/08/22
5793,"3",13/12/14
5794,"2",09/01/13
5795,"2",14/10/17
5796,"2",09/08/03
5797,"2",09/06/13
5798,"3",14/05/04
5799,"0",08/03/15
5800,"2",14/03/10
5801,"3",10/02/04
5802,"1",07/07/15
5803,"3",10/01/03
5804,"0",14/11/24
5805,"2",06/03/13
5806,"3",08/06/09
5807,"0",15/05/26
5808,"3",07/10/25
5809,"1",14/04/17
5810,"0",10/12/27
5811,"2",12/08/17
5812,"3",12/06/14
5813,"0",12/10/26
5814,"0",13/05/17
5815,"3",10/02/08
5816,"3",12/10/26
5817,"2",12/05/03
5818,"0",12/01/17
5819,"2",07/03/13
5820,"0",11/09/12
5821,"1",08/01/18
5822,"1",15/01/19
5823,"0",14/04/26
5824,"1",08/10/27
5825,"3",08/12/05
5826,"1",13/02/26
5827,"1",09/02/26
5828,"1",08/09/27
5829,"3",10/10/08
5830,"0",14/07/05
5831,"2",14/01/18
5832,"0",10/12/19
5833,"3",10/11/25
5834,"0",11/10/21
5835,"1",11/05/23
5836,"2",12/10/17
5837,"2",15/04/13
5838,"2",15/06/20
5839,"3",13/11/14
5840,"0",14/12/18
5841,"0",12/05/16
5842,"1",08/09/17
5843,"1",14/04/24
5844,"1",13/03/23
5845,"1",10/10/24
5846,"1",14/03/24
5847,"1",08/12/19
5848,"0",09/11/13
5849,"2",15/05/12
5850,"1",13/08/26
5851,"2",07/03/03
5852,"0",06/01/13
5853,"3",10/10/26
5854,"1",08/10/05
5855,"1",07/02/21
5856,"3",13/04/12
5857,"3",06/09/22
5858,"0",14/07/08
5859,"1",09/06/10
5860,"3",15/03/27
5861,"3",06/11/05
5862,"0",14/02/03
5863,"0",07/11/27
5864,"0",10/04/10
5865,"3",12/08/19
5866,"0",13/09/18
5867,"3",11/09/17
5868,"2",15/01/24
5869,"1",06/05/19
5870,"2",06/03/24
5871,"0",15/06/19
5872,"3",09/07/07
5873,"2",06/02/11
5874,"1",14/07/05
5875,"3",12/05/03
5876,"2",08/01/22
5877,"1",09/08/11
5878,"0",08/06/08
5879,"3",09/03/27
5880,"2",12/12/23
5881,"3",09/07/01
5882,"1",15/08/26
5883,"2",08/08/13
5884,"1",09/09/04
5885,"0",14/04/02
5886,"0",09/07/11
5887,"2",15/01/27
5888,"2",15/07/16
5889,"1",08/07/03
5890,"3",11/01/11
5891,"2",07/03/20
5892,"3",09/05/11
5893,"3",08/05/04
5894,"1",15/09/07
5895,"0",06/06/01
5896,"3",14/05/16
5897,"0",15/06/16
5898,"1",08/02/13
5899,"2",07/11/17
5900,"1",06/10/18
5901,"1",06/06/04
5902,"0",08/12/04
5903,"1",14/01/06
5904,"0",09/06/25
5905,"3",11/04/24
5906,"1",14/05/03
5907,"2",13/10/05
5908,"3",10/11/27
5909,"3",13/09/14
5910,"2",14/05/26
5911,"1",10/10/05
5912,"3",08/05/13
5913,"2",07/01/07
5914,"2",11/05/05
5915,"1",15/01/09
5916,"2",14/09/08
5917,"1",15/05/13
5918,"1",09/04/14
5919,"3",13/01/19
5920,"2",11/03/17
5921,"1",12/05/04
5922,"2",09/08/13
5923,"0",14/09/17
5924,"3",08/11/15
5925,"1",15/11/20
5926,"2",07/04/26
5927,"3",14/06/11
5928,"3",13/07/10
5929,"1",13/08/23
5930,"0",06/02/21
5931,"3",07/12/12
5932,"3",06/10/05
5933,"3",11/09/21
5934,"3",12/06/17
5935,"2",07/01/04
5936,"2",14/06/26
5937,"1",12/02/17
5938,"2",09/08/22
5939,"3",07/04/10
5940,"0",08/06/08
5941,"3",07/12/05
5942,"2",11/09/10
5943,"2",09/02/15
5944,"0",12/03/05
5945,"1",10/03/17
5946,"2",06/10/11
5947,"1",13/07/10
5948,"2",10/10/18
5949,"1",11/04/12
5950,"2",10/02/23
5951,"0",12/01/15
5952,"2",09/07/13
5953,"1",08/07/11
5954,"0",07/11/26
5955,"1",14/03/10
5956,"3",10/07/02
5957,"0",10/09/03
5958,"0",13/01/12
5959,"3",06/02/13
5960,"3",07/01/12
5961,"3",07/10/12
5962,"1",15/03/27
5963,"0",06/06/08
5964,"1",14/12/03
5965,"0",13/03/02
5966,"1",13/04/27
5967,"3",15/09/01
5968,"1",13/10/12
5969,"1",14/12/26
5970,"3",07/08/14
5971,"0",06/02/02
5972,"2",11/05/11
5973,"2",13/10/17
5974,"0",06/02/04
5975,"3",10/10/21
5976,"3",11/10/25
5977,"3",07/10/11
5978,"2",07/11/09
5979,"0",15/09/14
5980,"2",11/07/26
5981,"1",15/03/12
5982,"2",15/09/06
5983,"1",07/05/27
5984,"3",07/11/04
5985,"1",15/06/07
5986,"0",12/06/11
5987,"0",14/09/09
5988,"0",08/02/07
5989,"0",06/12/06
5990,"2",06/05/17
5991,"1",10/06/08
5992,"3",07/08/25
5993,"2",15/05/07
5994,"1",10/01/09
5995,"1",14/01/16
5996,"3",10/09/24
5997,"2",13/02/20
5998,"3",09/03/27
5999,"3",10/05/16
6000,"1",07/11/17
6001,"0",06/12/16
6002,"0",09/03/12
6003,"1",15/05/10
6004,"2",15/01/23
6005,"3",10/06/22
6006,"3",06/11/15
6007,"0",06/07/17
6008,"2",08/08/22
6009,"0",07/09/13
6010,"2",10/09/13
6011,"2",14/12/05
6012,"2",08/05/05
6013,"3",08/02/09
6014,"0",14/04/08
6015,"3",14/06/13
6016,"0",06/05/18
6017,"0",15/01/21
6018,"3",07/11/13
6019,"0",12/08/06
6020,"3",07/10/04
6021,"2",08/03/24
6022,"3",09/10/06
6023,"2",10/03/15
6024,"0",11/07/07
6025,"0",11/01/18
6026,"2",07/03/02
6027,"0",09/08/22
6028,"1",12/04/24
6029,"0",09/02/19
6030,"3",12/10/14
6031,"0",08/11/10
6032,"1",09/04/10
6033,"3",07/07/22
6034,"0",09/12/14
6035,"1",06/04/08
6036,"2",11/02/08
6037,"2",12/01/03
6038,"3",15/04/21
6039,"2",13/08/23
6040,"1",08/04/21
6041,"3",12/01/04
6042,"2",13/12/11
6043,"2",11/12/14
6044,"3",11/12/13
6045,"0",07/06/10
6046,"0",14/07/24
6047,"0",14/07/08
6048,"1",15/06/08
6049,"3",07/01/23
6050,"3",07/03/09
6051,"1",07/12/03
6052,"1",06/03/18
6053,"2",15/07/10
6054,"2",10/12/22
6055,"3",09/01/14
6056,"1",06/07/17
6057,"1",14/01/03
6058,"2",14/10/20
6059,"1",14/11/02
6060,"0",11/06/10
6061,"3",15/10/26
6062,"3",07/06/25
6063,"3",12/08/21
6064,"0",13/10/19
6065,"1",12/11/09
6066,"0",06/05/04
6067,"1",13/07/27
6068,"2",13/02/11
6069,"0",12/02/09
6070,"2",15/10/06
6071,"3",11/02/08
6072,"1",06/08/04
6073,"3",08/01/05
6074,"3",15/03/06
6075,"1",07/11/12
6076,"1",10/11/09
6077,"1",15/06/20
6078,"1",14/11/20
6079,"1",15/09/22
6080,"0",15/04/25
6081,"1",07/06/10
6082,"0",11/12/17
6083,"1",06/11/22
6084,"3",08/04/10
6085,"0",14/04/17
6086,"2",10/10/25
6087,"3",11/03/17
6088,"3",08/07/02
6089,"3",06/09/23
6090,"0",06/01/17
6091,"3",13/12/09
6092,"0",14/10/11
6093,"3",08/07/11
6094,"2",07/06/24
6095,"2",15/06/19
6096,"0",13/08/21
6097,"1",14/12/06
6098,"2",14/10/19
6099,"2",07/12/18
6100,"3",06/04/25
6101,"1",10/10/06
6102,"2",09/12/07
6103,"0",11/12/26
6104,"1",07/04/16
6105,"3",08/06/18
6106,"1",14/10/05
6107,"2",07/04/15
6108,"1",08/02/27
6109,"3",11/07/27
6110,"1",09/08/16
6111,"0",06/04/24
6112,"2",14/11/10
6113,"1",14/03/15
6114,"3",10/02/08
6115,"0",08/12/03
6116,"1",14/10/10
6117,"1",12/05/14
6118,"2",13/01/24
6119,"0",12/05/06
6120,"0",08/08/16
6121,"0",07/07/27
6122,"0",12/05/13
6123,"1",06/04/10
6124,"2",14/01/11
6125,"1",09/04/08
6126,"3",13/03/19
6127,"2",10/09/24
6128,"2",10/07/15
6129,"0",14/01/09
6130,"2",08/08/03
6131,"1",14/12/12
6132,"3",14/02/27
6133,"2",15/08/02
6134,"1",07/07/03
6135,"2",07/07/03
6136,"1",14/09/04
6137,"1",09/11/01
6138,"0",14/10/22
6139,"2",06/09/20
6140,"2",13/10/18
6141,"0",13/01/22
6142,"1",13/05/14
6143,"3",11/07/08
6144,"3",14/06/12
6145,"0",09/12/10
6146,"3",13/04/09
6147,"3",10/09/07
6148,"0",13/12/12
6149,"2",12/06/12
6150,"1",08/12/04
6151,"1",11/04/03
6152,"0",06/01/06
6153,"2",14/04/17
6154,"3",15/05/18
6155,"1",06/05/18
6156,"3",12/06/03
6157,"3",15/05/06
6158,"2",12/04/19
6159,"2",12/08/02
6160,"3",14/10/02
6161,"2",09/03/21
6162,"1",14/10/09
6163,"3",14/06/17
6164,"3",13/08/12
6165,"3",13/01/17
6166,"0",15/03/15
6167,"0",07/06/14
6168,"1",10/07/07
6169,"0",12/05/23
6170,"3",08/06/24
6171,"0",13/10/23
6172,"0",15/07/24
6173,"1",07/10/22
6174,"1",11/10/18
6175,"0",11/06/19
6176,"3",14/09/23
6177,"1",13/06/21
6178,"3",15/06/26
6179,"2",09/10/12
6180,"2",06/10/23
6181,"3",15/12/13
6182,"3",10/03/24
6183,"0",11/12/08
6184,"2",07/10/09
6185,"2",07/06/27
6186,"0",07/10/01
6187,"2",11/11/04
6188,"0",13/10/01
6189,"3",10/04/18
6190,"0",13/10/17
6191,"1",08/12/06
6192,"1",11/10/06
6193,"0",08/09/01
6194,"1",15/09/11
6195,"0",12/03/15
6196,"3",10/07/22
6197,"2",11/08/13
6198,"0",12/02/22
6199,"3",12/10/11
6200,"1",06/04/17
6201,"3",11/03/07
6202,"0",07/03/05
6203,"3",09/04/15
6204,"3",07/08/10
6205,"0",12/09/14
6206,"0",07/04/22
6207,"2",06/10/20
6208,"3",08/01/01
6209,"1",12/04/22
6210,"0",13/01/18
6211,"2",08/08/13
6212,"0",06/09/25
6213,"1",06/07/03
6214,"0",06/04/20
6215,"0",09/04/27
6216,"1",15/09/15
6217,"2",09/05/09
6218,"3",15/11/02
6219,"1",12/09/06
6220,"2",10/11/08
6221,"1",14/10/16
6222,"0",13/08/23
6223,"0",10/12/12
6224,"3",10/02/22
6225,"0",07/04/12
6226,"0",11/04/25
6227,"0",07/02/01
6228,"2",09/06/19
6229,"1",11/02/11
6230,"0",15/07/19
6231,"3",09/10/08
6232,"3",15/07/11
6233,"2",08/02/06
6234,"3",10/09/09
6235,"0",07/06/16
6236,"3",11/05/01
6237,"2",08/12/07
6238,"2",14/11/02
6239,"3",13/06/22
6240,"0",06/02/08
6241,"0",11/07/12
6242,"1",10/05/04
6243,"2",06/11/23
6244,"0",14/01/19
6245,"2",12/10/19
6246,"0",14/04/21
6247,"0",10/04/25
6248,"0",07/03/27
6249,"0",14/08/12
6250,"3",07/01/17
6251,"1",09/04/21
6252,"1",12/01/19
6253,"0",14/05/03
6254,"3",15/11/03
6255,"3",08/09/11
6256,"1",06/03/25
6257,"2",14/11/03
6258,"2",15/12/01
6259,"1",10/04/16
6260,"0",14/10/16
6261,"3",08/06/25
6262,"2",13/08/19
6263,"2",11/11/15
6264,"1",12/02/13
6265,"3",08/05/20
6266,"0",10/07/24
6267,"3",11/01/01
6268,"3",08/11/15
6269,"0",15/07/18
6270,"3",08/02/13
6271,"2",10/07/10
6272,"3",07/11/27
6273,"1",12/11/05
6274,"3",09/01/04
6275,"1",09/06/08
6276,"2",10/05/16
6277,"0",14/09/07
6278,"2",13/09/17
6279,"1",15/05/14
6280,"3",15/10/10
6281,"3",13/11/12
6282,"1",12/07/13
6283,"0",13/11/02
6284,"2",08/11/05
6285,"3",12/01/15
6286,"0",12/10/21
6287,"1",07/02/27
6288,"2",10/05/08
6289,"2",12/07/17
6290,"1",15/04/21
6291,"3",13/11/02
6292,"3",06/10/03
6293,"1",06/09/12
6294,"0",11/05/08
6295,"3",08/08/02
6296,"3",06/05/19
6297,"3",10/09/03
6298,"3",06/05/27
6299,"1",07/08/04
6300,"0",12/06/16
6301,"0",06/11/24
6302,"0",14/05/20
6303,"0",06/05/07
6304,"1",12/12/09
6305,"1",14/11/01
6306,"0",07/06/18
6307,"0",06/09/05
6308,"0",12/10/15
6309,"3",09/01/26
6310,"2",09/03/24
6311,"0",08/11/21
6312,"3",14/06/23
6313,"2",09/07/11
6314,"0",11/10/21
6315,"0",14/10/18
6316,"1",09/10/24
6317,"0",12/01/25
6318,"0",13/10/22
6319,"0",08/07/12
6320,"3",12/02/16
6321,"0",08/07/16
6322,"1",14/09/18
6323,"3",15/03/26
6324,"0",07/07/08
6325,"2",08/06/08
6326,"1",10/07/27
6327,"0",13/06/01
6328,"1",14/09/16
6329,"0",13/10/04
6330,"0",10/04/19
6331,"0",14/08/23
6332,"2",14/01/21
6333,"2",10/11/16
6334,"3",06/01/26
6335,"3",07/10/24
6336,"0",08/10/25
6337,"1",15/03/17
6338,"3",07/07/16
6339,"1",07/05/25
6340,"1",15/11/22
6341,"3",12/06/13
6342,"1",11/05/27
6343,"1",15/05/19
6344,"1",12/02/12
6345,"3",07/08/23
6346,"2",15/09/01
6347,"1",15/06/14
6348,"2",14/05/10
6349,"3",09/02/20
6350,"2",15/02/20
6351,"2",10/06/15
6352,"0",15/05/21
6353,"0",15/04/02
6354,"2",10/02/11
6355,"3",12/03/07
6356,"0",15/09/13
6357,"1",06/06/01
6358,"0",07/09/21
6359,"3",12/08/04
6360,"2",11/02/14
6361,"2",10/02/11
6362,"2",14/08/05
6363,"0",15/12/23
6364,"2",14/08/11
6365,"2",12/04/21
6366,"2",15/02/03
6367,"2",06/05/08
6368,"0",08/05/03
6369,"0",14/12/05
6370,"0",08/12/01
6371,"2",11/06/16
6372,"1",15/04/22
6373,"0",06/11/19
6374,"3",06/04/19
6375,"0",15/03/15
6376,"1",12/11/21
6377,"3",13/09/16
6378,"0",08/01/21
6379,"3",14/11/26
6380,"3",08/05/14
6381,"0",12/03/18
6382,"3",09/11/05
6383,"2",14/12/05
6384,"1",07/11/10
6385,"1",11/05/04
6386,"1",08/04/24
6387,"1",15/12/01
6388,"1",13/10/05
6389,"0",15/04/19
6390,"2",13/04/13
6391,"0",06/03/21
6392,"0",06/06/06
6393,"1",08/12/18
6394,"1",09/12/08
6395,"1",07/09/01
6396,"0",10/04/14
6397,"3",08/01/02
6398,"3",08/07/01
6399,"2",06/08/24
6400,"1",15/12/21
6401,"3",11/10/03
6402,"2",07/06/11
6403,"0",11/11/11
6404,"3",06/02/02
6405,"0",08/04/01
6406,"2",09/03/08
6407,"3",08/07/06
6408,"3",06/12/19
6409,"2",12/03/07
6410,"1",14/05/25
6411,"1",08/08/21
6412,"1",07/09/04
6413,"1",06/04/04
6414,"0",08/04/23
6415,"2",15/11/11
6416,"1",13/03/07
6417,"0",14/06/05
6418,"3",12/07/14
6419,"1",09/01/10
6420,"0",09/01/23
6421,"3",11/01/20
6422,"1",08/04/21
6423,"2",10/02/12
6424,"3",06/12/23
6425,"1",14/09/02
6426,"1",13/08/04
6427,"3",15/11/01
6428,"0",13/09/05
6429,"2",10/03/23
6430,"2",06/12/18
6431,"3",10/03/11
6432,"1",11/12/07
6433,"2",09/04/02
6434,"3",15/09/09
6435,"1",12/12/17
6436,"0",09/05/16
6437,"0",15/06/20
6438,"3",10/07/02
6439,"3",10/02/04
6440,"1",11/06/02
6441,"0",06/01/09
6442,"3",12/05/24
6443,"2",13/10/24
6444,"0",13/06/25
6445,"0",15/02/02
6446,"3",15/10/13
6447,"0",12/07/14
6448,"0",06/07/15
6449,"2",11/05/27
6450,"2",14/01/05
6451,"0",11/03/18
6452,"1",11/04/18
6453,"3",09/08/18
6454,"2",08/08/11
6455,"3",11/06/05
6456,"3",12/10/11
6457,"3",13/04/06
6458,"0",08/09/02
6459,"3",14/05/06
6460,"1",13/10/13
6461,"2",09/02/15
6462,"2",07/02/06
6463,"1",10/11/26
6464,"3",11/08/03
6465,"1",09/02/07
6466,"3",11/08/02
6467,"2",13/06/02
6468,"1",11/04/02
6469,"0",12/01/16
6470,"0",10/11/17
6471,"0",06/02/09
6472,"2",07/04/24
6473,"1",06/07/08
6474,"2",10/03/09
6475,"3",10/04/03
6476,"0",09/03/26
6477,"2",07/05/09
6478,"1",09/09/09
6479,"0",14/11/21
6480,"1",07/11/05
6481,"2",11/11/19
6482,"2",13/05/22
6483,"3",09/01/17
6484,"2",12/11/04
6485,"2",15/06/21
6486,"0",06/04/10
6487,"3",07/02/05
6488,"2",07/12/26
6489,"1",12/07/09
6490,"0",11/06/12
6491,"3",07/07/11
6492,"3",06/11/04
6493,"2",07/01/15
6494,"0",10/09/19
6495,"0",09/07/12
6496,"3",07/04/24
6497,"0",06/05/17
6498,"3",06/04/13
6499,"0",15/05/15
6500,"0",11/08/03
6501,"0",14/12/11
6502,"3",07/03/17
6503,"3",15/03/06
6504,"2",09/11/26
6505,"2",11/02/18
6506,"1",14/12/12
6507,"3",13/02/23
6508,"2",12/05/18
6509,"2",11/04/13
6510,"1",13/03/23
6511,"1",14/08/01
6512,"1",13/04/03
6513,"1",13/03/06
6514,"2",07/05/19
6515,"3",12/12/10
6516,"0",14/07/03
6517,"3",10/10/16
6518,"0",10/05/05
6519,"0",15/07/03
6520,"3",12/07/09
6521,"2",12/06/10
6522,"1",15/12/15
6523,"1",07/10/18
6524,"2",13/09/03
6525,"1",14/04/13
6526,"3",07/04/19
6527,"0",11/08/16
6528,"1",12/05/18
6529,"2",06/04/04
6530,"2",11/08/06
6531,"3",07/07/23
6532,"0",10/08/08
6533,"1",06/07/09
6534,"3",06/12/26
6535,"1",12/08/08
6536,"0",09/10/12
6537,"1",14/10/09
6538,"0",07/11/19
6539,"2",15/01/10
6540,"3",09/07/21
6541,"0",11/04/15
6542,"1",09/07/16
6543,"3",07/05/23
6544,"0",11/09/15
6545,"2",14/02/22
6546,"2",14/05/22
6547,"1",14/07/01
6548,"2",10/07/11
6549,"2",06/05/09
6550,"0",14/06/12
6551,"0",09/12/05
6552,"2",12/07/13
6553,"1",09/06/16
6554,"1",09/11/12
6555,"0",12/05/17
6556,"0",08/08/15
6557,"2",09/08/13
6558,"0",11/07/14
6559,"3",15/06/04
6560,"0",15/11/06
6561,"0",06/04/03
6562,"1",09/08/20
6563,"1",10/11/09
6564,"2",07/09/05
6565,"3",07/03/06
6566,"1",10/06/09
6567,"2",06/05/04
6568,"2",14/05/02
6569,"0",11/06/26
6570,"0",10/05/26
6571,"0",08/05/14
6572,"0",08/06/06
6573,"0",13/08/25
6574,"0",13/02/14
6575,"3",14/11/13
6576,"3",11/03/21
6577,"1",07/10/22
6578,"0",15/06/16
6579,"3",06/11/07
6580,"1",12/08/03
6581,"1",14/10/10
6582,"2",15/04/25
6583,"2",12/06/18
6584,"1",14/10/20
6585,"0",11/06/18
6586,"2",12/10/16
6587,"1",08/09/03
6588,"0",10/11/23
6589,"3",11/08/25
6590,"3",10/07/24
6591,"1",11/04/20
6592,"2",11/01/05
6593,"3",06/09/19
6594,"0",14/01/03
6595,"2",10/03/24
6596,"0",11/10/05
6597,"1",12/08/13
6598,"3",08/08/20
6599,"1",06/11/24
6600,"1",08/02/04
6601,"1",15/10/20
6602,"2",08/12/21
6603,"1",09/05/07
6604,"1",09/01/19
6605,"3",06/05/25
6606,"1",14/07/01
6607,"0",10/05/27
6608,"3",14/05/18
6609,"0",13/11/07
6610,"1",10/07/22
6611,"0",07/11/15
6612,"0",09/09/17
6613,"1",12/02/25
6614,"3",14/06/05
6615,"1",09/04/14
6616,"3",13/03/27
6617,"1",09/11/01
6618,"3",09/05/09
6619,"2",10/01/22
6620,"1",15/06/10
6621,"0",13/05/23
6622,"2",07/04/25
6623,"0",10/10/02
6624,"3",07/07/21
6625,"0",11/10/04
6626,"3",12/11/16
6627,"0",06/03/09
6628,"2",09/11/15
6629,"1",10/01/13
6630,"0",08/03/25
6631,"3",13/06/27
6632,"1",10/06/13
6633,"1",14/07/16
6634,"2",15/08/09
6635,"0",10/02/26
6636,"2",09/01/16
6637,"1",11/10/09
6638,"1",13/11/03
6639,"2",14/03/14
6640,"0",06/04/16
6641,"1",09/08/23
6642,"2",10/01/11
6643,"0",10/04/17
6644,"0",08/11/03
6645,"1",11/04/17
6646,"1",14/01/26
6647,"2",07/03/20
6648,"3",10/04/17
6649,"2",11/08/11
6650,"0",10/01/16
6651,"0",15/06/05
6652,"1",06/02/22
6653,"2",11/02/03
6654,"3",10/05/19
6655,"0",12/05/11
6656,"2",08/02/27
6657,"3",09/07/24
6658,"3",06/09/03
6659,"1",08/12/06
6660,"0",09/05/12
6661,"0",12/10/06
6662,"1",15/02/23
6663,"2",08/01/21
6664,"1",06/11/16
6665,"3",11/01/14
6666,"3",08/04/01
6667,"0",06/07/24
6668,"0",09/09/26
6669,"0",11/03/16
6670,"2",15/05/14
6671,"3",11/11/07
6672,"2",14/03/27
6673,"1",14/10/17
6674,"1",11/03/19
6675,"1",15/01/02
6676,"1",12/02/05
6677,"0",15/01/19
6678,"2",14/05/22
6679,"2",14/06/22
6680,"3",12/09/22
6681,"1",07/06/14
6682,"2",07/06/03
6683,"1",10/03/03
6684,"1",12/10/03
6685,"2",13/08/22
